"Kod";"Nazwa";"Transakcje rynkowe";"Powierzchnia użytkowa lokali mieszkalnych";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"ogółem";"2017";4056;"zł";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"ogółem";"2018";4434;"zł";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"ogółem";"2019";4991;"zł";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"ogółem";"2020";5541;"zł";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"ogółem";"2021";6145;"zł";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"ogółem";"2010";2832;"zł";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"ogółem";"2011";2874;"zł";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"ogółem";"2012";2789;"zł";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"ogółem";"2013";2544;"zł";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"ogółem";"2014";2588;"zł";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"ogółem";"2015";2573;"zł";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"ogółem";"2016";2588;"zł";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"ogółem";"2017";2691;"zł";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"ogółem";"2018";2879;"zł";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"ogółem";"2019";3462;"zł";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"ogółem";"2020";3902;"zł";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"ogółem";"2021";4433;"zł";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"ogółem";"2010";2371;"zł";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"ogółem";"2011";2504;"zł";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"ogółem";"2012";2470;"zł";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"ogółem";"2013";2458;"zł";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"ogółem";"2014";2426;"zł";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"ogółem";"2015";2522;"zł";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"ogółem";"2016";2507;"zł";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"ogółem";"2017";2706;"zł";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"ogółem";"2018";2949;"zł";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"ogółem";"2019";3387;"zł";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"ogółem";"2020";3779;"zł";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"ogółem";"2021";4442;"zł";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"ogółem";"2010";3034;"zł";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"ogółem";"2011";3319;"zł";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"ogółem";"2012";3298;"zł";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"ogółem";"2013";3181;"zł";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"ogółem";"2014";3104;"zł";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"ogółem";"2015";3106;"zł";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"ogółem";"2016";3226;"zł";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"ogółem";"2017";3233;"zł";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"ogółem";"2018";3711;"zł";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"ogółem";"2019";4121;"zł";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"ogółem";"2020";4473;"zł";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"ogółem";"2021";5098;"zł";"";
052615200000;"PODREGION KIELECKI";"ogółem";"ogółem";"2010";2902;"zł";"";
052615200000;"PODREGION KIELECKI";"ogółem";"ogółem";"2011";2913;"zł";"";
052615200000;"PODREGION KIELECKI";"ogółem";"ogółem";"2012";3744;"zł";"";
052615200000;"PODREGION KIELECKI";"ogółem";"ogółem";"2013";3958;"zł";"";
052615200000;"PODREGION KIELECKI";"ogółem";"ogółem";"2014";3730;"zł";"";
052615200000;"PODREGION KIELECKI";"ogółem";"ogółem";"2015";3875;"zł";"";
052615200000;"PODREGION KIELECKI";"ogółem";"ogółem";"2016";3523;"zł";"";
052615200000;"PODREGION KIELECKI";"ogółem";"ogółem";"2017";3555;"zł";"";
052615200000;"PODREGION KIELECKI";"ogółem";"ogółem";"2018";3947;"zł";"";
052615200000;"PODREGION KIELECKI";"ogółem";"ogółem";"2019";4364;"zł";"";
052615200000;"PODREGION KIELECKI";"ogółem";"ogółem";"2020";5024;"zł";"";
052615200000;"PODREGION KIELECKI";"ogółem";"ogółem";"2021";5450;"zł";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"ogółem";"2010";2465;"zł";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"ogółem";"2011";2710;"zł";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"ogółem";"2012";2523;"zł";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"ogółem";"2013";2418;"zł";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"ogółem";"2014";2418;"zł";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"ogółem";"2015";2455;"zł";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"ogółem";"2016";2512;"zł";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"ogółem";"2017";2488;"zł";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"ogółem";"2018";2686;"zł";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"ogółem";"2019";2796;"zł";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"ogółem";"2020";3225;"zł";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"ogółem";"2021";3956;"zł";"";
060610900000;"PODREGION BIALSKI";"ogółem";"ogółem";"2010";2740;"zł";"";
060610900000;"PODREGION BIALSKI";"ogółem";"ogółem";"2011";2743;"zł";"";
060610900000;"PODREGION BIALSKI";"ogółem";"ogółem";"2012";2617;"zł";"";
060610900000;"PODREGION BIALSKI";"ogółem";"ogółem";"2013";2552;"zł";"";
060610900000;"PODREGION BIALSKI";"ogółem";"ogółem";"2014";2795;"zł";"";
060610900000;"PODREGION BIALSKI";"ogółem";"ogółem";"2015";2730;"zł";"";
060610900000;"PODREGION BIALSKI";"ogółem";"ogółem";"2016";2842;"zł";"";
060610900000;"PODREGION BIALSKI";"ogółem";"ogółem";"2017";2861;"zł";"";
060610900000;"PODREGION BIALSKI";"ogółem";"ogółem";"2018";2941;"zł";"";
060610900000;"PODREGION BIALSKI";"ogółem";"ogółem";"2019";3076;"zł";"";
060610900000;"PODREGION BIALSKI";"ogółem";"ogółem";"2020";3423;"zł";"";
060610900000;"PODREGION BIALSKI";"ogółem";"ogółem";"2021";3947;"zł";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"ogółem";"2010";2935;"zł";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"ogółem";"2011";2980;"zł";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"ogółem";"2012";2825;"zł";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"ogółem";"2013";2743;"zł";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"ogółem";"2014";2773;"zł";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"ogółem";"2015";2750;"zł";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"ogółem";"2016";2693;"zł";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"ogółem";"2017";2856;"zł";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"ogółem";"2018";3040;"zł";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"ogółem";"2019";3462;"zł";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"ogółem";"2020";3929;"zł";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"ogółem";"2021";4529;"zł";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"ogółem";"2010";4487;"zł";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"ogółem";"2011";4632;"zł";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"ogółem";"2012";4605;"zł";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"ogółem";"2013";4451;"zł";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"ogółem";"2014";4470;"zł";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"ogółem";"2015";4660;"zł";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"ogółem";"2016";4892;"zł";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"ogółem";"2017";4979;"zł";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"ogółem";"2018";5114;"zł";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"ogółem";"2019";5462;"zł";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"ogółem";"2020";6124;"zł";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"ogółem";"2021";6590;"zł";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"ogółem";"2010";3017;"zł";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"ogółem";"2011";2901;"zł";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"ogółem";"2012";3160;"zł";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"ogółem";"2013";3064;"zł";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"ogółem";"2014";3023;"zł";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"ogółem";"2015";3147;"zł";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"ogółem";"2016";3097;"zł";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"ogółem";"2017";3241;"zł";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"ogółem";"2018";3201;"zł";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"ogółem";"2019";3805;"zł";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"ogółem";"2020";4258;"zł";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"ogółem";"2021";4682;"zł";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"ogółem";"2010";2573;"zł";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"ogółem";"2011";2692;"zł";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"ogółem";"2012";2632;"zł";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"ogółem";"2013";2647;"zł";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"ogółem";"2014";2490;"zł";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"ogółem";"2015";2568;"zł";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"ogółem";"2016";2416;"zł";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"ogółem";"2017";2601;"zł";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"ogółem";"2018";2665;"zł";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"ogółem";"2019";3265;"zł";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"ogółem";"2020";3483;"zł";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"ogółem";"2021";4082;"zł";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"ogółem";"2010";2803;"zł";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"ogółem";"2011";2826;"zł";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"ogółem";"2012";2907;"zł";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"ogółem";"2013";2853;"zł";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"ogółem";"2014";2795;"zł";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"ogółem";"2015";2711;"zł";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"ogółem";"2016";2756;"zł";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"ogółem";"2017";2923;"zł";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"ogółem";"2018";2902;"zł";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"ogółem";"2019";3167;"zł";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"ogółem";"2020";3590;"zł";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"ogółem";"2021";3906;"zł";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"ogółem";"2010";3879;"zł";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"ogółem";"2011";4027;"zł";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"ogółem";"2012";4148;"zł";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"ogółem";"2013";4039;"zł";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"ogółem";"2014";4310;"zł";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"ogółem";"2015";4494;"zł";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"ogółem";"2016";4290;"zł";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"ogółem";"2017";4471;"zł";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"ogółem";"2018";4595;"zł";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"ogółem";"2019";5073;"zł";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"ogółem";"2020";5586;"zł";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"ogółem";"2021";6251;"zł";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"ogółem";"2010";2672;"zł";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"ogółem";"2011";2669;"zł";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"ogółem";"2012";2656;"zł";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"ogółem";"2013";2620;"zł";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"ogółem";"2014";2594;"zł";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"ogółem";"2015";2639;"zł";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"ogółem";"2016";2698;"zł";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"ogółem";"2017";2873;"zł";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"ogółem";"2018";3142;"zł";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"ogółem";"2019";3457;"zł";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"ogółem";"2020";4010;"zł";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"ogółem";"2021";4566;"zł";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"ogółem";"2010";4260;"zł";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"ogółem";"2011";4364;"zł";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"ogółem";"2012";4427;"zł";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"ogółem";"2013";4300;"zł";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"ogółem";"2014";4275;"zł";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"ogółem";"2015";4364;"zł";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"ogółem";"2016";4357;"zł";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"ogółem";"2017";4521;"zł";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"ogółem";"2018";4665;"zł";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"ogółem";"2019";5073;"zł";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"ogółem";"2020";5657;"zł";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"ogółem";"2021";6067;"zł";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"ogółem";"2010";3225;"zł";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"ogółem";"2011";3263;"zł";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"ogółem";"2012";3353;"zł";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"ogółem";"2013";3161;"zł";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"ogółem";"2014";3340;"zł";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"ogółem";"2015";2978;"zł";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"ogółem";"2016";3380;"zł";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"ogółem";"2017";3170;"zł";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"ogółem";"2018";3617;"zł";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"ogółem";"2019";3640;"zł";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"ogółem";"2020";4108;"zł";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"ogółem";"2021";4679;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"ogółem";"2010";2894;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"ogółem";"2011";3039;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"ogółem";"2012";2688;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"ogółem";"2013";3078;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"ogółem";"2014";2981;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"ogółem";"2015";3063;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"ogółem";"2016";3001;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"ogółem";"2017";3503;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"ogółem";"2018";3598;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"ogółem";"2019";3977;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"ogółem";"2020";4255;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"ogółem";"2021";4916;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"ogółem";"2010";7794;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"ogółem";"2011";7723;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"ogółem";"2012";7363;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"ogółem";"2013";6927;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"ogółem";"2014";7105;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"ogółem";"2015";7257;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"ogółem";"2016";7346;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"ogółem";"2017";7754;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"ogółem";"2018";8144;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"ogółem";"2019";8723;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"ogółem";"2020";9327;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"ogółem";"2021";10495;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"ogółem";"2010";4674;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"ogółem";"2011";4846;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"ogółem";"2012";4607;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"ogółem";"2013";4348;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"ogółem";"2014";4251;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"ogółem";"2015";4267;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"ogółem";"2016";4356;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"ogółem";"2017";4568;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"ogółem";"2018";4796;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"ogółem";"2019";5067;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"ogółem";"2020";5464;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"ogółem";"2021";6102;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"ogółem";"2010";4574;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"ogółem";"2011";5049;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"ogółem";"2012";5053;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"ogółem";"2013";5002;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"ogółem";"2014";4902;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"ogółem";"2015";4636;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"ogółem";"2016";4787;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"ogółem";"2017";5136;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"ogółem";"2018";5175;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"ogółem";"2019";5198;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"ogółem";"2020";5593;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"ogółem";"2021";6189;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"ogółem";"2010";2971;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"ogółem";"2011";3008;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"ogółem";"2012";2964;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"ogółem";"2013";3051;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"ogółem";"2014";2983;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"ogółem";"2015";2993;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"ogółem";"2016";3096;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"ogółem";"2017";3042;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"ogółem";"2018";3019;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"ogółem";"2019";3397;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"ogółem";"2020";3767;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"ogółem";"2021";3996;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"ogółem";"2010";2948;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"ogółem";"2011";3108;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"ogółem";"2012";2782;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"ogółem";"2013";3572;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"ogółem";"2014";3058;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"ogółem";"2015";3132;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"ogółem";"2016";3580;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"ogółem";"2017";3501;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"ogółem";"2018";3117;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"ogółem";"2019";3585;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"ogółem";"2020";3922;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"ogółem";"2021";4138;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"ogółem";"2010";2771;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"ogółem";"2011";2924;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"ogółem";"2012";2965;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"ogółem";"2013";2859;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"ogółem";"2014";2949;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"ogółem";"2015";2841;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"ogółem";"2016";2755;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"ogółem";"2017";3002;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"ogółem";"2018";3233;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"ogółem";"2019";3731;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"ogółem";"2020";4188;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"ogółem";"2021";4788;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"ogółem";"2010";3344;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"ogółem";"2011";3729;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"ogółem";"2012";3881;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"ogółem";"2013";3546;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"ogółem";"2014";3594;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"ogółem";"2015";3462;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"ogółem";"2016";3312;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"ogółem";"2017";3575;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"ogółem";"2018";3500;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"ogółem";"2019";3983;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"ogółem";"2020";4292;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"ogółem";"2021";4658;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"ogółem";"2010";3697;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"ogółem";"2011";3744;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"ogółem";"2012";3640;"zł";"";
