"Kod";"Nazwa";"Ogółem";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2003";111;"osoba";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2004";111;"osoba";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2005";111;"osoba";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2006";111;"osoba";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2007";111;"osoba";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2008";111;"osoba";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2009";111;"osoba";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2010";110;"osoba";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2011";110;"osoba";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2012";110;"osoba";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2013";110;"osoba";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2014";110;"osoba";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2015";110;"osoba";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2016";110;"osoba";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2017";110;"osoba";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2018";110;"osoba";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2019";110;"osoba";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2020";110;"osoba";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2021";110;"osoba";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2002";105;"osoba";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2003";105;"osoba";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2004";105;"osoba";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2005";105;"osoba";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2006";105;"osoba";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2007";105;"osoba";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2008";105;"osoba";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2009";105;"osoba";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2010";104;"osoba";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2011";104;"osoba";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2012";104;"osoba";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2013";104;"osoba";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2014";104;"osoba";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2015";104;"osoba";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2016";104;"osoba";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2017";104;"osoba";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2018";104;"osoba";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2019";104;"osoba";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2020";104;"osoba";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2021";104;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2002";106;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2003";106;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2004";106;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2005";106;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2006";106;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2007";106;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2008";106;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2009";106;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2010";105;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2011";105;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2012";105;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2013";105;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2014";105;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2015";106;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2016";106;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2017";106;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2018";106;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2019";106;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2020";106;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2021";106;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2002";104;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2003";104;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2004";104;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2005";104;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2006";105;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2007";105;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2008";105;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2009";105;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2010";104;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2011";104;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2012";104;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2013";104;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2014";104;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2015";104;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2016";104;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2017";104;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2018";104;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2019";104;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2020";104;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2021";105;"osoba";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2002";103;"osoba";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2003";103;"osoba";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2004";103;"osoba";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2005";103;"osoba";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2006";103;"osoba";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2007";103;"osoba";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2008";103;"osoba";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2009";103;"osoba";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2010";102;"osoba";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2011";102;"osoba";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2012";102;"osoba";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2013";102;"osoba";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2014";102;"osoba";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2015";102;"osoba";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2016";102;"osoba";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2017";102;"osoba";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2018";102;"osoba";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2019";102;"osoba";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2020";102;"osoba";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2021";102;"osoba";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2002";101;"osoba";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2003";101;"osoba";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2004";101;"osoba";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2005";102;"osoba";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2006";102;"osoba";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2007";102;"osoba";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2008";102;"osoba";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2009";102;"osoba";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2010";101;"osoba";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2011";101;"osoba";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2012";101;"osoba";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2013";101;"osoba";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2014";102;"osoba";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2015";102;"osoba";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2016";102;"osoba";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2017";102;"osoba";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2018";102;"osoba";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2019";102;"osoba";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2020";102;"osoba";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2021";102;"osoba";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2002";104;"osoba";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2003";105;"osoba";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2004";105;"osoba";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2005";105;"osoba";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2006";105;"osoba";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2007";105;"osoba";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2008";105;"osoba";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2009";105;"osoba";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2010";104;"osoba";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2011";104;"osoba";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2012";104;"osoba";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2013";104;"osoba";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2014";104;"osoba";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2015";104;"osoba";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2016";104;"osoba";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2017";104;"osoba";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2018";104;"osoba";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2019";104;"osoba";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2020";105;"osoba";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2021";105;"osoba";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2002";104;"osoba";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2003";104;"osoba";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2004";104;"osoba";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2005";104;"osoba";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2006";104;"osoba";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2007";104;"osoba";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2008";104;"osoba";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2009";104;"osoba";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2010";103;"osoba";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2011";103;"osoba";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2012";103;"osoba";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2013";103;"osoba";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2014";103;"osoba";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2015";103;"osoba";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2016";103;"osoba";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2017";103;"osoba";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2018";103;"osoba";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2019";103;"osoba";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2020";103;"osoba";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2021";103;"osoba";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2002";110;"osoba";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2003";110;"osoba";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2004";111;"osoba";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2005";111;"osoba";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2006";111;"osoba";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2007";111;"osoba";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2008";111;"osoba";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2009";111;"osoba";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2010";111;"osoba";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2011";111;"osoba";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2012";111;"osoba";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2013";111;"osoba";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2014";111;"osoba";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2015";111;"osoba";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2016";111;"osoba";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2017";111;"osoba";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2018";111;"osoba";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2019";112;"osoba";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2020";112;"osoba";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2021";112;"osoba";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2002";103;"osoba";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2003";103;"osoba";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2004";103;"osoba";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2005";103;"osoba";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2006";103;"osoba";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2007";103;"osoba";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2008";103;"osoba";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2009";103;"osoba";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2010";102;"osoba";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2011";102;"osoba";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2012";102;"osoba";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2013";102;"osoba";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2014";102;"osoba";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2015";102;"osoba";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2016";102;"osoba";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2017";102;"osoba";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2018";102;"osoba";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2019";102;"osoba";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2020";102;"osoba";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2021";102;"osoba";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2002";104;"osoba";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2003";104;"osoba";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2004";104;"osoba";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2005";104;"osoba";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2006";105;"osoba";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2007";105;"osoba";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2008";105;"osoba";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2009";105;"osoba";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2010";104;"osoba";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2011";104;"osoba";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2012";104;"osoba";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2013";104;"osoba";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2014";103;"osoba";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2015";103;"osoba";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2016";103;"osoba";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2017";103;"osoba";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2018";103;"osoba";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2019";103;"osoba";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2020";104;"osoba";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2021";104;"osoba";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2002";102;"osoba";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2003";102;"osoba";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2004";102;"osoba";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2005";102;"osoba";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2006";103;"osoba";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2007";103;"osoba";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2008";103;"osoba";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2009";103;"osoba";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2010";102;"osoba";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2011";102;"osoba";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2012";102;"osoba";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2013";102;"osoba";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2014";102;"osoba";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2015";102;"osoba";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2016";102;"osoba";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2017";102;"osoba";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2018";102;"osoba";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2019";102;"osoba";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2020";103;"osoba";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2021";103;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2002";106;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2003";106;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2004";106;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2005";106;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2006";107;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2007";107;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2008";107;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2009";107;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2010";106;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2011";106;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2012";106;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2013";106;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2014";106;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2015";106;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2016";106;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2017";106;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2018";106;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2019";106;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2020";106;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2021";107;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2002";110;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2003";110;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2004";110;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2005";110;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2006";110;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2007";110;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2008";111;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2009";111;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2010";110;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2011";110;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2012";110;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2013";110;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2014";110;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2015";110;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2016";110;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2017";111;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2018";110;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2019";110;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2020";110;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2021";110;"osoba";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2002";119;"osoba";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2003";119;"osoba";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2004";119;"osoba";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2005";119;"osoba";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2006";120;"osoba";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2007";120;"osoba";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2008";120;"osoba";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2009";120;"osoba";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2010";120;"osoba";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2011";120;"osoba";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2012";120;"osoba";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2013";120;"osoba";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2014";120;"osoba";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2015";120;"osoba";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2016";120;"osoba";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2017";119;"osoba";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2018";119;"osoba";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2019";119;"osoba";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2020";119;"osoba";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2021";119;"osoba";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2002";105;"osoba";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2003";105;"osoba";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2004";105;"osoba";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2005";105;"osoba";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2006";105;"osoba";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2007";106;"osoba";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2008";106;"osoba";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2009";106;"osoba";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2010";105;"osoba";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2011";105;"osoba";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2012";105;"osoba";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2013";105;"osoba";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2014";105;"osoba";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2015";105;"osoba";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2016";105;"osoba";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2017";106;"osoba";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2018";106;"osoba";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2019";106;"osoba";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2020";106;"osoba";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2021";106;"osoba";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2002";104;"osoba";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2003";104;"osoba";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2004";104;"osoba";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2005";104;"osoba";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2006";104;"osoba";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2007";104;"osoba";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2008";104;"osoba";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2009";105;"osoba";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2010";104;"osoba";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2011";104;"osoba";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2012";104;"osoba";"";
