"Kod";"Nazwa";"Ogółem";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2017";11,2;"%";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2018";10,2;"%";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2019";9,4;"%";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2020";11,3;"%";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2021";10,8;"%";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2022";10,2;"%";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2004";0,0;"%";"x";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2005";25,1;"%";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2006";22,5;"%";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2007";18,7;"%";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2008";17,6;"%";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2009";20,5;"%";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2010";23,1;"%";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2011";23,5;"%";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2012";24,9;"%";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2013";24,6;"%";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2014";22,5;"%";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2015";19,8;"%";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2016";19,2;"%";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2017";15,8;"%";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2018";13,9;"%";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2019";12,7;"%";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2020";13,8;"%";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2021";13,2;"%";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2022";12,1;"%";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2004";0,0;"%";"x";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2005";29,7;"%";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2006";26,6;"%";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2007";21,9;"%";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2008";19,4;"%";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2009";21,6;"%";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2010";21,9;"%";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2011";22,1;"%";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2012";23,1;"%";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2013";23,4;"%";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2014";19,9;"%";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2015";17,5;"%";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2016";16,0;"%";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2017";13,3;"%";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2018";11,8;"%";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2019";10,5;"%";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2020";12,0;"%";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2021";11,5;"%";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2022";10,3;"%";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2004";0,0;"%";"x";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2005";26,2;"%";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2006";22,3;"%";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2007";17,9;"%";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2008";16,4;"%";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2009";19,1;"%";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2010";21,2;"%";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2011";20,2;"%";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2012";20,7;"%";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2013";20,6;"%";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2014";17,5;"%";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2015";15,0;"%";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2016";13,1;"%";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2017";10,9;"%";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2018";9,5;"%";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2019";8,8;"%";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2020";9,4;"%";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2021";8,8;"%";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2022";8,5;"%";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2004";23,6;"%";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2005";20,3;"%";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2006";15,5;"%";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2007";10,8;"%";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2008";7,9;"%";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2009";12,0;"%";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2010";13,1;"%";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2011";13,2;"%";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2012";14,3;"%";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2013";14,2;"%";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2014";12,1;"%";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2015";9,8;"%";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2016";7,8;"%";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2017";6,0;"%";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2018";5,5;"%";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2019";4,8;"%";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2020";6,3;"%";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2021";5,4;"%";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2022";5,0;"%";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2004";0,0;"%";"x";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2005";28,3;"%";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2006";23,7;"%";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2007";17,2;"%";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2008";13,8;"%";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2009";17,7;"%";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2010";18,5;"%";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2011";18,3;"%";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2012";19,3;"%";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2013";19,1;"%";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2014";16,7;"%";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2015";13,5;"%";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2016";10,4;"%";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2017";7,5;"%";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2018";6,8;"%";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2019";6,4;"%";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2020";8,4;"%";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2021";8,5;"%";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2022";7,4;"%";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2004";0,0;"%";"x";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2005";27,5;"%";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2006";22,7;"%";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2007";17,0;"%";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2008";12,6;"%";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2009";18,0;"%";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2010";17,5;"%";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2011";18,7;"%";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2012";19,8;"%";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2013";18,9;"%";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2014";14,8;"%";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2015";11,6;"%";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2016";9,5;"%";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2017";7,4;"%";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2018";7,0;"%";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2019";6,3;"%";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2020";8,1;"%";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2021";6,9;"%";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2022";6,2;"%";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2004";10,7;"%";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2005";9,0;"%";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2006";6,0;"%";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2007";3,2;"%";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2008";2,4;"%";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2009";4,9;"%";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2010";5,4;"%";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2011";5,4;"%";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2012";6,2;"%";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2013";6,4;"%";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2014";5,5;"%";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2015";4,3;"%";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2016";3,6;"%";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2017";2,7;"%";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2018";2,5;"%";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2019";2,3;"%";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2020";3,5;"%";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2021";2,7;"%";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2022";2,1;"%";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2004";0,0;"%";"x";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2005";26,7;"%";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2006";23,5;"%";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2007";17,9;"%";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2008";16,0;"%";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2009";19,2;"%";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2010";18,8;"%";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2011";19,4;"%";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2012";19,5;"%";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2013";19,3;"%";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2014";16,7;"%";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2015";14,2;"%";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2016";11,8;"%";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2017";9,1;"%";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2018";8,3;"%";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2019";7,6;"%";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2020";8,8;"%";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2021";8,8;"%";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2022";8,6;"%";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2004";30,2;"%";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2005";28,0;"%";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2006";24,2;"%";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2007";18,6;"%";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2008";16,4;"%";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2009";20,4;"%";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2010";19,9;"%";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2011";20,2;"%";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2012";21,5;"%";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2013";21,9;"%";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2014";18,7;"%";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2015";15,9;"%";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2016";14,0;"%";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2017";11,8;"%";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2018";10,9;"%";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2019";9,3;"%";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2020";10,4;"%";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2021";9,5;"%";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2022";9,3;"%";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2004";34,9;"%";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2005";32,5;"%";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2006";28,9;"%";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2007";23,6;"%";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2008";21,4;"%";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2009";24,9;"%";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2010";24,5;"%";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2011";24,6;"%";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2012";25,7;"%";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2013";26,0;"%";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2014";22,7;"%";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2015";20,2;"%";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2016";17,6;"%";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2017";14,1;"%";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2018";12,2;"%";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2019";10,9;"%";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2020";12,5;"%";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2021";11,7;"%";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2022";11,2;"%";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2004";25,9;"%";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2005";24,2;"%";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2006";20,8;"%";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2007";16,8;"%";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2008";15,1;"%";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2009";19,0;"%";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2010";18,2;"%";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2011";18,4;"%";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2012";19,3;"%";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2013";19,6;"%";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2014";17,1;"%";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2015";14,7;"%";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2016";12,9;"%";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2017";10,7;"%";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2018";9,3;"%";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2019";8,1;"%";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2020";9,2;"%";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2021";7,8;"%";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2022";7,3;"%";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2004";22,9;"%";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2005";21,8;"%";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2006";18,0;"%";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2007";13,1;"%";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2008";10,8;"%";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2009";13,6;"%";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2010";14,3;"%";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2011";15,6;"%";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2012";17,0;"%";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2013";16,6;"%";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2014";13,5;"%";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2015";11,8;"%";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2016";9,9;"%";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2017";7,9;"%";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2018";6,9;"%";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2019";6,0;"%";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2020";6,6;"%";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2021";6,0;"%";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2022";5,7;"%";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2004";18,4;"%";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2005";16,4;"%";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2006";11,7;"%";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2007";8,5;"%";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2008";6,8;"%";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2009";9,6;"%";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2010";10,0;"%";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2011";11,0;"%";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2012";12,0;"%";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2013";12,3;"%";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2014";10,7;"%";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2015";9,5;"%";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2016";7,9;"%";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2017";6,3;"%";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2018";5,4;"%";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2019";4,8;"%";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2020";6,0;"%";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2021";5,8;"%";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2022";4,4;"%";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2004";20,8;"%";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2005";19,2;"%";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2006";17,1;"%";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2007";13,7;"%";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2008";10,5;"%";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2009";13,5;"%";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2010";13,7;"%";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2011";14,2;"%";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2012";15,4;"%";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2013";15,2;"%";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2014";12,2;"%";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2015";10,1;"%";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2016";8,3;"%";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2017";6,6;"%";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2018";6,1;"%";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2019";5,4;"%";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2020";6,2;"%";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2021";6,3;"%";"";
051011700000;"PODREGION PIOTRKOWSKI";"ogółem";"2022";6,1;"%";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2004";17,8;"%";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2005";16,7;"%";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2006";14,8;"%";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2007";11,4;"%";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2008";9,9;"%";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2009";12,6;"%";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2010";12,9;"%";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2011";13,3;"%";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2012";14,3;"%";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2013";14,4;"%";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2014";12,4;"%";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2015";10,7;"%";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2016";8,7;"%";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2017";6,9;"%";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2018";6,5;"%";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2019";5,9;"%";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2020";6,5;"%";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2021";6,7;"%";"";
051011800000;"PODREGION SIERADZKI";"ogółem";"2022";6,5;"%";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"2004";18,8;"%";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"2005";16,8;"%";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"2006";13,9;"%";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"2007";11,2;"%";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"2008";9,4;"%";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"2009";11,7;"%";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"2010";12,1;"%";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"2011";12,1;"%";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"2012";13,1;"%";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"2013";13,3;"%";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"2014";11,4;"%";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"2015";10,2;"%";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"2016";8,6;"%";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"2017";6,8;"%";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"2018";6,2;"%";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"2019";5,6;"%";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"2020";6,0;"%";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"2021";6,1;"%";"";
051011900000;"PODREGION SKIERNIEWICKI";"ogółem";"2022";5,6;"%";"";
052615200000;"PODREGION KIELECKI";"ogółem";"2004";25,2;"%";"";
052615200000;"PODREGION KIELECKI";"ogółem";"2005";23,4;"%";"";
052615200000;"PODREGION KIELECKI";"ogółem";"2006";20,0;"%";"";
052615200000;"PODREGION KIELECKI";"ogółem";"2007";16,8;"%";"";
052615200000;"PODREGION KIELECKI";"ogółem";"2008";15,7;"%";"";
052615200000;"PODREGION KIELECKI";"ogółem";"2009";17,2;"%";"";
052615200000;"PODREGION KIELECKI";"ogółem";"2010";17,0;"%";"";
052615200000;"PODREGION KIELECKI";"ogółem";"2011";16,8;"%";"";
052615200000;"PODREGION KIELECKI";"ogółem";"2012";17,8;"%";"";
052615200000;"PODREGION KIELECKI";"ogółem";"2013";18,4;"%";"";
052615200000;"PODREGION KIELECKI";"ogółem";"2014";15,4;"%";"";
052615200000;"PODREGION KIELECKI";"ogółem";"2015";13,8;"%";"";
052615200000;"PODREGION KIELECKI";"ogółem";"2016";11,8;"%";"";
052615200000;"PODREGION KIELECKI";"ogółem";"2017";9,6;"%";"";
052615200000;"PODREGION KIELECKI";"ogółem";"2018";9,1;"%";"";
052615200000;"PODREGION KIELECKI";"ogółem";"2019";8,6;"%";"";
052615200000;"PODREGION KIELECKI";"ogółem";"2020";9,3;"%";"";
052615200000;"PODREGION KIELECKI";"ogółem";"2021";8,8;"%";"";
052615200000;"PODREGION KIELECKI";"ogółem";"2022";7,7;"%";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"2004";17,3;"%";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"2005";16,6;"%";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"2006";14,5;"%";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"2007";12,2;"%";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"2008";11,0;"%";"";
