"Kod";"Nazwa";"Wiek";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
042815500000;"PODREGION EŁCKI";"40-44";"ogółem";"2021";21520;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"1995";17821;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"1996";18954;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"1997";19916;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"1998";20501;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"1999";20639;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"2000";21174;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"2001";21774;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"2002";22233;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"2003";22793;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"2004";23043;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"2005";23057;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"2006";22562;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"2007";21910;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"2008";21046;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"2009";20157;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"2010";19865;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"2011";19344;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"2012";18883;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"2013";18417;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"2014";18194;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"2015";17910;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"2016";17766;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"2017";17966;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"2018";18341;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"2019";18822;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"2020";19071;"osoba";"";
042815500000;"PODREGION EŁCKI";"45-49";"ogółem";"2021";19662;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"1995";620722;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"1996";622450;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"1997";624035;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"1998";625562;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"1999";609360;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"2000";611025;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"2001";611167;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"2002";610991;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"2003";611589;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"2004";611991;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"2005";612610;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"2006";612381;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"2007";612524;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"2008";613418;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"2009";613565;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"2010";623947;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"2011";623883;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"2012";622874;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"2013";621453;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"2014";619907;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"2015";617941;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"2016";616495;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"2017";615808;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"2018";613765;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"2019";611449;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"2020";600218;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"ogółem";"2021";595895;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"1995";56399;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"1996";56549;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"1997";57775;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"1998";59268;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"1999";58240;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"2000";58944;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"2001";58569;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"2002";56693;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"2003";54177;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"2004";51569;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"2005";49597;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"2006";48317;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"2007";46862;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"2008";44938;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"2009";43164;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"2010";40860;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"2011";38769;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"2012";37398;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"2013";35618;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"2014";34068;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"2015";32805;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"2016";31581;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"2017";30824;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"2018";30054;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"2019";29402;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"2020";28611;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"15-19";"ogółem";"2021";28869;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"1995";48904;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"1996";51171;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"1997";52209;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"1998";54007;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"1999";50696;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"2000";52376;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"2001";53206;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"2002";54807;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"2003";57272;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"2004";58813;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"2005";59675;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"2006";59306;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"2007";57648;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"2008";55600;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"2009";53032;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"2010";49294;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"2011";48316;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"2012";46120;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"2013";44720;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"2014";42594;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"2015";40140;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"2016";38236;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"2017";36793;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"2018";34643;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"2019";33122;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"2020";30054;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"20-24";"ogółem";"2021";29295;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"1995";39652;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"1996";40081;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"1997";41433;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"1998";43126;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"1999";42535;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"2000";43849;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"2001";45189;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"2002";46040;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"2003";47122;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"2004";48251;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"2005";49482;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"2006";50187;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"2007";52268;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"2008";54493;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"2009";55694;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"2010";55151;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"2011";54565;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"2012";52865;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"2013";50509;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"2014";48354;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"2015";46633;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"2016";45295;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"2017";43620;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"2018";41968;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"2019";40327;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"2020";36296;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"25-29";"ogółem";"2021";34552;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"1995";45096;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"1996";43383;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"1997";41629;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"1998";40345;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"1999";38848;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"2000";38701;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"2001";38747;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"2002";39254;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"2003";40156;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"2004";41634;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"2005";42839;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"2006";44207;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"2007";44919;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"2008";45981;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"2009";46917;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"2010";51302;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"2011";51428;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"2012";52395;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"2013";53458;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"2014";53679;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"2015";53527;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"2016";52776;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"2017";51161;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"2018";48880;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"2019";46760;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"2020";43276;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"30-34";"ogółem";"2021";41595;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"1995";54625;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"1996";53011;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"1997";51061;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"1998";48855;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"1999";44998;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"2000";43270;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"2001";41669;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"2002";40435;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"2003";39352;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"2004";38390;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"2005";38146;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"2006";38150;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"2007";38537;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"2008";39458;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"2009";40846;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"2010";44138;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"2011";45838;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"2012";47108;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"2013";48239;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"2014";49270;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"2015";50179;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"2016";50323;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"2017";51236;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"2018";52313;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"2019";52340;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"2020";51673;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"35-39";"ogółem";"2021";50784;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"1995";52139;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"1996";53225;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"1997";54374;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"1998";54700;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"1999";52868;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"2000";51819;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"2001";50270;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"2002";48205;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"2003";46235;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"2004";44257;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"2005";42486;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"2006";40918;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"2007";39636;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"2008";38498;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"2009";37567;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"2010";38633;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"2011";38787;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"2012";39317;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"2013";40456;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"2014";41974;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"2015";43322;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"2016";45003;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"2017";46290;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"2018";47346;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"2019";48405;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"2020";48902;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"40-44";"ogółem";"2021";49058;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"1995";41365;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"1996";44636;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"1997";46826;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"1998";48514;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"1999";48185;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"2000";49187;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"2001";50241;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"2002";51213;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"2003";51626;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"2004";51579;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"2005";50455;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"2006";48855;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"2007";46860;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"2008";44970;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"2009";43015;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"2010";42694;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"2011";41341;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"2012";40145;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"2013";39009;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"2014";38134;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"2015";37911;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"2016";38043;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"2017";38526;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"2018";39663;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"2019";41177;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"2020";42364;"osoba";"";
042815600000;"PODREGION OLSZTYŃSKI";"45-49";"ogółem";"2021";44027;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"1995";375634;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"1996";375750;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"1997";375551;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"1998";375360;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"1999";373769;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"2000";373516;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"2001";373454;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"2002";373243;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"2003";373626;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"2004";374366;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"2005";374885;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"2006";375245;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"2007";376075;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"2008";377214;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"2009";378363;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"2010";383300;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"2011";384235;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"2012";384610;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"2013";385035;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"2014";385647;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"2015";386011;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"2016";386213;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"2017";386957;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"2018";387800;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"2019";388416;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"2020";391955;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"ogółem";"2021";391135;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"15-19";"ogółem";"1995";29125;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"15-19";"ogółem";"1996";28769;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"15-19";"ogółem";"1997";29054;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"15-19";"ogółem";"1998";29287;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"15-19";"ogółem";"1999";29374;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"15-19";"ogółem";"2000";29214;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"15-19";"ogółem";"2001";29065;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"15-19";"ogółem";"2002";28084;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"15-19";"ogółem";"2003";26844;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"15-19";"ogółem";"2004";25930;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"15-19";"ogółem";"2005";25053;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"15-19";"ogółem";"2006";24536;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"15-19";"ogółem";"2007";24150;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"15-19";"ogółem";"2008";23629;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"15-19";"ogółem";"2009";22995;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"15-19";"ogółem";"2010";22508;"osoba";"";
051011500000;"PODREGION ŁÓDZKI";"15-19";"ogółem";"2011";21634;"osoba";"";
