"Kod";"Nazwa";"Wiek";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
040410800000;"PODREGION WŁOCŁAWSKI";"15-19";"mężczyźni";"2003";15708;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"15-19";"mężczyźni";"2004";15066;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"15-19";"mężczyźni";"2005";14519;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"15-19";"mężczyźni";"2006";14054;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"15-19";"mężczyźni";"2007";13803;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"15-19";"mężczyźni";"2008";13533;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"15-19";"mężczyźni";"2009";13192;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"15-19";"mężczyźni";"2010";12847;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"15-19";"mężczyźni";"2011";12596;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"15-19";"mężczyźni";"2012";12014;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"15-19";"mężczyźni";"2013";11486;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"15-19";"mężczyźni";"2014";10898;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"15-19";"mężczyźni";"2015";10524;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"15-19";"mężczyźni";"2016";10028;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"15-19";"mężczyźni";"2017";9644;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"15-19";"mężczyźni";"2018";9341;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"15-19";"mężczyźni";"2019";9055;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"15-19";"mężczyźni";"2020";8676;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"15-19";"mężczyźni";"2021";8592;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"1995";15009;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"1996";15301;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"1997";15388;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"1998";15492;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"1999";14497;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"2000";14623;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"2001";14440;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"2002";14708;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"2003";15025;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"2004";15329;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"2005";15620;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"2006";15755;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"2007";15437;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"2008";15060;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"2009";14514;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"2010";13813;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"2011";13487;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"2012";13439;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"2013";13186;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"2014";13035;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"2015";12704;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"2016";12420;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"2017";11918;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"2018";11420;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"2019";10864;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"2020";9537;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"20-24";"mężczyźni";"2021";9341;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"1995";12865;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"1996";13302;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"1997";13855;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"1998";14284;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"1999";13466;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"2000";13768;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"2001";14100;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"2002";14357;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"2003";14431;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"2004";14542;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"2005";14629;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"2006";14447;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"2007";14657;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"2008";15037;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"2009";15356;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"2010";15365;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"2011";15228;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"2012";14899;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"2013";14436;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"2014";13927;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"2015";13579;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"2016";13370;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"2017";13286;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"2018";13060;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"2019";12874;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"2020";10618;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"25-29";"mężczyźni";"2021";10178;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"1995";12774;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"1996";12413;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"1997";12092;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"1998";12129;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"1999";11872;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"2000";12015;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"2001";12296;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"2002";12508;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"2003";12847;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"2004";13055;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"2005";13330;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"2006";13611;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"2007";13753;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"2008";13811;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"2009";13843;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"2010";14567;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"2011";14301;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"2012";14359;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"2013";14498;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"2014";14529;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"2015";14558;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"2016";14462;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"2017";14070;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"2018";13651;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"2019";13115;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"2020";11987;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"30-34";"mężczyźni";"2021";11502;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"1995";15646;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"1996";15120;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"1997";14450;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"1998";13655;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"1999";12948;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"2000";12429;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"2001";12015;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"2002";11690;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"2003";11602;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"2004";11643;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"2005";11760;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"2006";11991;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"2007";12266;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"2008";12533;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"2009";12715;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"2010";13684;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"2011";14016;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"2012";14174;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"2013";14131;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"2014";14109;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"2015";14080;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"2016";13818;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"2017";13873;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"2018";13977;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"2019";13986;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"2020";13712;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"35-39";"mężczyźni";"2021";13515;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"1995";15382;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"1996";15618;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"1997";15747;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"1998";15836;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"1999";15504;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"2000";15142;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"2001";14605;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"2002";13962;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"2003";13307;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"2004";12709;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"2005";12197;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"2006";11802;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"2007";11461;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"2008";11331;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"2009";11342;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"2010";11980;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"2011";12234;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"2012";12536;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"2013";12942;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"2014";13123;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"2015";13356;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"2016";13662;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"2017";13840;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"2018";13851;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"2019";13816;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"2020";13616;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"40-44";"mężczyźni";"2021";13348;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"1995";13339;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"1996";13502;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"1997";13940;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"1998";14307;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"1999";14332;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"2000";14638;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"2001";14905;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"2002";15075;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"2003";15110;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"2004";15122;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"2005";14717;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"2006";14185;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"2007";13540;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"2008";12857;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"2009";12338;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"2010";12186;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"2011";11813;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"2012";11515;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"2013";11396;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"2014";11485;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"2015";11641;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"2016";11873;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"2017";12162;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"2018";12505;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"2019";12730;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"2020";12824;"osoba";"";
040410800000;"PODREGION WŁOCŁAWSKI";"45-49";"mężczyźni";"2021";13122;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"1995";183373;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"1996";183570;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"1997";183749;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"1998";183780;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"1999";179724;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"2000";179750;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"2001";179933;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"2002";179942;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"2003";179940;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"2004";179708;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"2005";179593;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"2006";179171;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"2007";178821;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"2008";178784;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"2009";178833;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"2010";181613;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"2011";181424;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"2012";180942;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"2013";180444;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"2014";179900;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"2015";179445;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"2016";178996;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"2017";178774;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"2018";177996;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"2019";177295;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"2020";171990;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"mężczyźni";"2021";170444;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"1995";16514;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"1996";16576;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"1997";16931;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"1998";17351;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"1999";17354;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"2000";17546;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"2001";17473;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"2002";17043;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"2003";16266;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"2004";15568;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"2005";15028;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"2006";14819;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"2007";14414;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"2008";14167;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"2009";13681;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"2010";13114;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"2011";12594;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"2012";11988;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"2013";11343;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"2014";10938;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"2015";10397;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"2016";10027;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"2017";9539;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"2018";9294;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"2019";9087;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"2020";8821;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"15-19";"mężczyźni";"2021";8713;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"1995";14423;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"1996";14811;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"1997";14925;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"1998";15220;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"1999";14620;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"2000";14992;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"2001";15176;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"2002";15703;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"2003";16304;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"2004";16755;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"2005";16922;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"2006";16839;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"2007";16432;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"2008";15647;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"2009";15096;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"2010";14387;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"2011";14217;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"2012";14072;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"2013";13790;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"2014";13337;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"2015";12864;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"2016";12290;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"2017";11784;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"2018";11201;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"2019";10830;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"2020";9377;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"20-24";"mężczyźni";"2021";9162;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"25-29";"mężczyźni";"1995";12570;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"25-29";"mężczyźni";"1996";12860;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"25-29";"mężczyźni";"1997";13334;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"25-29";"mężczyźni";"1998";13657;"osoba";"";
040416700000;"PODREGION INOWROCŁAWSKI";"25-29";"mężczyźni";"1999";13038;"osoba";"";
