"Kod";"Nazwa";"Ogółem";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
031613100000;"PODREGION NYSKI";"ogółem";"2013";4,6;"-";"";
031613100000;"PODREGION NYSKI";"ogółem";"2014";4,8;"-";"";
031613100000;"PODREGION NYSKI";"ogółem";"2015";4,9;"-";"";
031613100000;"PODREGION NYSKI";"ogółem";"2016";4,8;"-";"";
031613100000;"PODREGION NYSKI";"ogółem";"2017";4,8;"-";"";
031613100000;"PODREGION NYSKI";"ogółem";"2018";4,7;"-";"";
031613100000;"PODREGION NYSKI";"ogółem";"2019";4,4;"-";"";
031613100000;"PODREGION NYSKI";"ogółem";"2020";3,3;"-";"";
031613100000;"PODREGION NYSKI";"ogółem";"2021";3,9;"-";"";
031613100000;"PODREGION NYSKI";"ogółem";"2022";;"-";"n";
031613200000;"PODREGION OPOLSKI";"ogółem";"2002";4,3;"-";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2003";4,3;"-";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2004";4,3;"-";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2005";4,7;"-";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2006";5,2;"-";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2007";5,3;"-";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2008";5,6;"-";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2009";5,7;"-";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2010";5,5;"-";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2011";5,1;"-";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2012";5,3;"-";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2013";4,7;"-";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2014";4,8;"-";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2015";5,0;"-";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2016";4,9;"-";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2017";4,8;"-";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2018";4,8;"-";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2019";4,3;"-";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2020";3,5;"-";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2021";4,2;"-";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2022";;"-";"n";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2002";4,9;"-";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2003";5,0;"-";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2004";4,8;"-";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2005";5,5;"-";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2006";6,1;"-";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2007";6,5;"-";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2008";6,8;"-";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2009";6,6;"-";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2010";5,8;"-";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2011";5,1;"-";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2012";5,2;"-";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2013";4,4;"-";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2014";4,7;"-";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2015";4,8;"-";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2016";4,9;"-";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2017";5,0;"-";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2018";5,1;"-";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2019";4,9;"-";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2020";3,9;"-";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2021";4,3;"-";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2022";;"-";"n";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2002";5,3;"-";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2003";5,1;"-";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2004";5,3;"-";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2005";6,0;"-";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2006";6,4;"-";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2007";7,2;"-";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2008";7,5;"-";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2009";7,1;"-";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2010";6,1;"-";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2011";5,6;"-";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2012";5,5;"-";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2013";5,0;"-";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2014";5,1;"-";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2015";5,1;"-";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2016";5,0;"-";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2017";4,9;"-";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2018";5,2;"-";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2019";4,6;"-";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2020";3,5;"-";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2021";4,0;"-";"";
040410700000;"PODREGION GRUDZIĄDZKI";"ogółem";"2022";;"-";"n";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2002";5,2;"-";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2003";5,1;"-";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2004";5,1;"-";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2005";5,3;"-";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2006";6,1;"-";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2007";6,4;"-";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2008";6,9;"-";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2009";6,6;"-";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2010";5,7;"-";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2011";5,3;"-";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2012";5,2;"-";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2013";4,6;"-";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2014";4,9;"-";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2015";4,7;"-";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2016";4,9;"-";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2017";4,6;"-";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2018";4,6;"-";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2019";4,3;"-";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2020";3,7;"-";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2021";4,3;"-";"";
040410800000;"PODREGION WŁOCŁAWSKI";"ogółem";"2022";;"-";"n";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2002";4,9;"-";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2003";4,9;"-";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2004";4,9;"-";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2005";5,6;"-";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2006";6,1;"-";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2007";7,2;"-";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2008";7,4;"-";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2009";7,1;"-";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2010";6,3;"-";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2011";5,6;"-";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2012";5,5;"-";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2013";4,9;"-";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2014";5,1;"-";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2015";5,1;"-";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2016";5,0;"-";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2017";4,8;"-";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2018";4,9;"-";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2019";4,5;"-";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2020";3,8;"-";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2021";4,2;"-";"";
040416700000;"PODREGION INOWROCŁAWSKI";"ogółem";"2022";;"-";"n";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2002";5,5;"-";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2003";5,2;"-";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2004";5,3;"-";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2005";5,9;"-";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2006";6,2;"-";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2007";7,4;"-";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2008";7,3;"-";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2009";6,8;"-";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2010";5,9;"-";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2011";5,7;"-";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2012";5,9;"-";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2013";4,9;"-";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2014";5,2;"-";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2015";5,3;"-";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2016";5,2;"-";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2017";5,1;"-";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2018";5,0;"-";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2019";4,8;"-";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2020";3,9;"-";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2021";4,2;"-";"";
040416800000;"PODREGION ŚWIECKI";"ogółem";"2022";;"-";"n";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2002";5,5;"-";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2003";5,3;"-";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2004";5,3;"-";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2005";5,8;"-";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2006";6,7;"-";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2007";7,3;"-";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2008";7,7;"-";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2009";7,3;"-";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2010";6,3;"-";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2011";5,6;"-";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2012";5,6;"-";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2013";5,0;"-";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2014";5,3;"-";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2015";5,4;"-";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2016";5,6;"-";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2017";5,6;"-";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2018";5,7;"-";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2019";5,2;"-";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2020";4,2;"-";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2021";4,8;"-";"";
042214000000;"PODREGION GDAŃSKI";"ogółem";"2022";;"-";"n";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2002";4,8;"-";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2003";5,0;"-";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2004";4,7;"-";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2005";5,4;"-";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2006";6,3;"-";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2007";7,1;"-";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2008";7,2;"-";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2009";6,8;"-";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2010";6,1;"-";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2011";5,8;"-";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2012";5,8;"-";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2013";4,8;"-";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2014";5,2;"-";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2015";5,1;"-";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2016";5,1;"-";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2017";5,1;"-";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2018";4,9;"-";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2019";4,6;"-";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2020";3,7;"-";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2021";4,3;"-";"";
042214100000;"PODREGION SŁUPSKI";"ogółem";"2022";;"-";"n";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2002";5,1;"-";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2003";5,0;"-";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2004";4,9;"-";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2005";5,4;"-";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2006";6,5;"-";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2007";7,6;"-";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2008";7,7;"-";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2009";7,2;"-";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2010";5,8;"-";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2011";5,5;"-";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2012";5,5;"-";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2013";4,6;"-";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2014";4,9;"-";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2015";4,8;"-";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2016";5,1;"-";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2017";5,2;"-";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2018";4,9;"-";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2019";4,7;"-";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2020";3,6;"-";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2021";4,2;"-";"";
042214200000;"PODREGION STAROGARDZKI";"ogółem";"2022";;"-";"n";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2002";5,0;"-";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2003";5,0;"-";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2004";4,9;"-";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2005";5,2;"-";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2006";5,8;"-";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2007";6,4;"-";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2008";6,5;"-";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2009";6,4;"-";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2010";5,7;"-";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2011";4,9;"-";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2012";4,6;"-";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2013";4,3;"-";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2014";4,6;"-";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2015";5,0;"-";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2016";5,3;"-";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2017";5,4;"-";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2018";5,6;"-";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2019";5,5;"-";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2020";4,1;"-";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2021";5,1;"-";"";
042214300000;"PODREGION TRÓJMIEJSKI";"ogółem";"2022";;"-";"n";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2002";5,3;"-";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2003";5,9;"-";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2004";5,3;"-";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2005";6,0;"-";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2006";7,2;"-";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2007";7,3;"-";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2008";7,9;"-";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2009";7,2;"-";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2010";6,5;"-";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2011";5,9;"-";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2012";5,7;"-";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2013";5,0;"-";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2014";5,4;"-";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2015";5,7;"-";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2016";5,8;"-";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2017";5,8;"-";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2018";5,4;"-";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2019";5,1;"-";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2020";4,3;"-";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2021";4,5;"-";"";
042217200000;"PODREGION CHOJNICKI";"ogółem";"2022";;"-";"n";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2002";5,0;"-";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2003";5,2;"-";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2004";5,2;"-";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2005";5,4;"-";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2006";6,0;"-";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2007";7,0;"-";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2008";7,1;"-";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2009";6,9;"-";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2010";5,8;"-";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2011";5,4;"-";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2012";5,3;"-";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2013";4,7;"-";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2014";4,9;"-";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2015";4,8;"-";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2016";4,8;"-";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2017";4,9;"-";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2018";4,8;"-";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2019";4,5;"-";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2020";3,4;"-";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2021";4,3;"-";"";
042815400000;"PODREGION ELBLĄSKI";"ogółem";"2022";;"-";"n";
042815500000;"PODREGION EŁCKI";"ogółem";"2002";5,0;"-";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2003";5,4;"-";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2004";5,1;"-";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2005";5,5;"-";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2006";5,8;"-";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2007";6,5;"-";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2008";7,1;"-";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2009";6,5;"-";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2010";5,9;"-";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2011";5,0;"-";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2012";5,1;"-";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2013";4,5;"-";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2014";4,9;"-";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2015";5,2;"-";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2016";4,9;"-";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2017";4,8;"-";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2018";4,8;"-";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2019";4,5;"-";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2020";3,5;"-";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2021";4,0;"-";"";
042815500000;"PODREGION EŁCKI";"ogółem";"2022";;"-";"n";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2002";5,0;"-";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2003";5,2;"-";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2004";4,8;"-";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2005";5,4;"-";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2006";5,8;"-";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2007";6,5;"-";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2008";6,9;"-";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2009";6,4;"-";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2010";5,7;"-";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2011";5,2;"-";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2012";5,1;"-";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2013";4,4;"-";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2014";4,7;"-";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2015";4,5;"-";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2016";4,5;"-";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2017";4,6;"-";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2018";4,5;"-";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2019";4,4;"-";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2020";3,4;"-";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2021";3,9;"-";"";
042815600000;"PODREGION OLSZTYŃSKI";"ogółem";"2022";;"-";"n";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2002";4,6;"-";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2003";4,9;"-";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2004";5,0;"-";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2005";4,8;"-";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2006";5,3;"-";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2007";5,7;"-";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2008";6,0;"-";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2009";5,9;"-";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2010";5,6;"-";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2011";4,7;"-";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2012";4,7;"-";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2013";4,2;"-";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2014";4,2;"-";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2015";4,4;"-";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2016";4,3;"-";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2017";4,4;"-";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2018";4,2;"-";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2019";4,2;"-";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2020";3,3;"-";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2021";4,0;"-";"";
051011500000;"PODREGION ŁÓDZKI";"ogółem";"2022";;"-";"n";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2002";4,4;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2003";4,6;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2004";4,6;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2005";4,5;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2006";5,0;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2007";5,3;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2008";5,7;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2009";5,5;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"ogółem";"2010";5,1;"-";"";
